Poids,Volume,Conductivite,Opacite,Rigidite,Prix_Revente,Categorie,Source,Rapport_Collecte
27.186148934489136,21.07843394507812,0.0,0.5920130301141908,3.0,2.7186148934489136,Plastique,Usine_A,"Lot plastique provenant de l'Usine A. Volume 21.1 L, poids 27.2 kg. Aspect semi-opaque, rigidité moyenne. Aucune trace de métal."
18.51945093844259,24.99377781924165,0.0,0.4318599737886953,,1.851945093844259,Plastique,Usine_A,"Lot plastique à l'Usine A. Volume 25.0 L, poids 18.5 kg. Aspect semi-opaque, rigidité moyenne. Aucune trace de métal."
65.49897369145272,112.20035165635834,0.836376016879829,1.0,10.0,19.64969210743581,Métal,Usine_B,"Lot métallique à l'Usine B. Poids 65.5 kg, volume 112.2 L. Conducteur, très rigide. Aspect très opaque. Étiquetage absent sur le conteneur."
,145.20708181878956,0.9030472109728422,1.0,10.0,22.48701849854019,Métal,Centre_Tri,"Lot métallique au centre de tri municipal. Poids non mesuré kg, volume 145.2 L. Conducteur, très rigide. Aspect très opaque. Étiquetage absent sur le conteneur."
53.29974793963999,97.08606891990794,0.8081737232532958,1.0,7.0,15.989924381891996,Métal,Collecte_Citoyenne,"Déchet métallique détecté lors d'une collecte citoyenne. Poids 53.3 kg, volume 97.1 L. Conductivité élevée (0.808), rigidité importante. Étiquetage absent sur le conteneur."
,8.362110920454889,0.0,0.212721872594066,4.0,1.7197088717647444,Plastique,Usine_A,"Plastique de tri sélectif en provenance de l'Usine A. Masse non mesuré kg. Matériau semi-rigide, faible conductivité. Acheminement prioritaire demandé."
28.92969640045442,37.154546352521365,0.0,0.282533487362317,4.0,2.8929696400454423,Plastique,Usine_B,"Plastique de tri sélectif à l'Usine B. Masse 28.9 kg. Matériau semi-rigide, faible conductivité. Poids anormalement élevé pour cette catégorie."
168.76016014931568,321.14678059225974,0.0,0.0643165529360058,9.0,5.062804804479471,Verre,Collecte_Citoyenne,Lot de verre trié issu de la collecte citoyenne. Masse 168.8 kg. Matériau lourd et extrêmement rigide. Aspect légèrement translucide. Étiquetage absent sur le conteneur.
195.43766972071617,414.96804089294886,,0.0163518063897743,9.0,,Verre,Usine_A,"Déchets en verre identifiés à l'Usine A. Poids 195.4 kg, volume 415.0 L. Non conducteur, très rigide. Nécessite manipulation avec précaution."
26.20942353817679,31.2272641520206,,0.2010380097534586,3.0,2.620942353817679,Plastique,Collecte_Citoyenne,"Lot plastique via la collecte citoyenne. Volume 31.2 L, poids 26.2 kg. Aspect légèrement translucide, rigidité moyenne. Aucune trace de métal."
62.72260466440965,109.94057345546555,0.997251399173363,1.0,9.0,18.816781399322892,Métal,Usine_B,"Déchet métallique détecté depuis l'Usine B. Poids 62.7 kg, volume 109.9 L. Conductivité élevée (0.997), rigidité importante. Conditionnement non conforme au protocole."
55.874224542725344,65.710025790739,0.9236509543060591,1.0,9.0,16.762267362817603,Métal,Collecte_Citoyenne,"Lot métallique via la collecte citoyenne. Poids 55.9 kg, volume 65.7 L. Conducteur, très rigide. Aspect très opaque. Matériau mélangé à d'autres déchets."
233.42188314435668,471.893362055585,0.0,0.0124682725022482,10.0,7.0026564943307,Verre,,"Déchets en verre identifiés sans localisation enregistrée. Poids 233.4 kg, volume 471.9 L. Non conducteur, très rigide. Nécessite manipulation avec précaution."
38.51402092378829,57.26932493164575,0.0,,4.0,3.851402092378829,Plastique,Collecte_Citoyenne,"Plastique de tri sélectif lors d'une collecte citoyenne. Masse 38.5 kg. Matériau semi-rigide, faible conductivité. Poids anormalement élevé pour cette catégorie."
,356.54471671091096,0.0,0.0794327665008165,8.0,5.077611719558298,Verre,Collecte_Citoyenne,Lot de verre trié lors d'une collecte citoyenne. Masse non mesuré kg. Matériau lourd et extrêmement rigide. Aspect légèrement translucide. Poids anormalement élevé pour cette catégorie.
,325.25829955915566,0.0,0.1127930184037672,8.0,4.7060221135460045,Verre,Usine_A,"Bris de verre ou contenants provenant de l'Usine A. Masse non mesuré kg. Matériau dense, rigidité élevée, transparence partielle. Traces d'humidité détectées."
11.767135578787368,1.9033110852868376,0.0,1.0,1.0,0.5883567789393684,Papier,Usine_B,"Collecte de déchets papier en provenance de l'Usine B. Masse 11.8 kg. Matériau souple, sans conductivité électrique. Surface très opaque."
16.09111366265548,50.39350977273257,,1.0,2.0,0.804555683132774,Papier,,"Feuilles et cartons collectés à l'emplacement non spécifié. Masse totale 16.1 kg. Matériau léger, souple et opaque. Acheminement prioritaire demandé."
14.960136793416911,59.51915636463434,0.0,1.0,3.0,0.7480068396708457,Papier,Collecte_Citoyenne,"Feuilles et cartons collectés issu de la collecte citoyenne. Masse totale 15.0 kg. Matériau léger, souple et opaque. Lot conforme aux standards de tri."
83.44220349312167,177.99721177891402,0.9115484531900876,1.0,10.0,25.0326610479365,Métal,Centre_Tri,"Métal de récupération depuis le Centre de Tri. Masse 83.4 kg. Forte conductivité (0.912), rigidité élevée. Bonne valeur marchande."
19.62753845673544,35.44830335179871,0.0,0.3135103623194898,,1.962753845673544,Plastique,Collecte_Citoyenne,"Plastique de tri sélectif lors d'une collecte citoyenne. Masse 19.6 kg. Matériau de rigidité non mesurée, faible conductivité. Poids anormalement élevé pour cette catégorie."
32.2599727409403,81.31489423983487,0.0,,5.0,3.22599727409403,Plastique,,"Déchet plastique collecté dans un site non renseigné. Poids 32.3 kg, volume 81.3 L. Rigidité rigide, non conducteur. Surface indéterminée."
30.27690931616213,63.101128203067375,0.0,0.2948907166943978,4.0,3.0276909316162133,,Collecte_Citoyenne,"Lot de déchets non identifiés lors d'une collecte citoyenne. Masse 30.3 kg. Comportement physique atypique, classification incertaine. Traces d'humidité détectées."
23.829095917131248,22.48135100321859,0.0,0.3951239203234952,4.0,,Plastique,Usine_B,"Déchets plastiques divers en provenance de l'Usine B. Poids estimé 23.8 kg. Opacité légèrement translucide, souplesse variable. Légère contamination observée."
12.038030378805654,6.79624536401499,0.0,1.0,3.0,0.6019015189402828,Papier,Collecte_Citoyenne,"Déchet de type papier identifié issu de la collecte citoyenne. Volume estimé 6.8 L, poids 12.0 kg. Texture semi-rigide, très opaque."
62.609494937543545,143.37642881993563,0.9834791226171063,1.0,9.0,18.782848481263063,Métal,Collecte_Citoyenne,"Métal de récupération lors d'une collecte citoyenne. Masse 62.6 kg. Forte conductivité (0.983), rigidité élevée. Bonne valeur marchande."
,117.80468459946516,,1.0,9.0,15.404529012442502,Métal,Centre_Tri,Déchets métalliques triés au Centre de Tri. Poids non mesuré kg. Conductivité mesurée : non mesurée. Matériau dense et résistant. Étiquetage absent sur le conteneur.
17.83170065259511,52.29976482729548,0.0,1.0,,0.8915850326297555,Papier,Usine_B,"Lot de papier récupéré en provenance de l'Usine B. Poids léger de 17.8 kg, volume moyen. Matériau souple, non conducteur, aspect très opaque. Bon état général."
34.95892078317942,80.78504541395755,0.9538985866383872,1.0,8.0,10.487676234953826,Métal,Centre_Tri,"Lot métallique au centre de tri municipal. Poids 35.0 kg, volume 80.8 L. Conducteur, très rigide. Aspect très opaque. Odeur inhabituelle signalée par l'agent."
18.20291003474576,20.110137509685565,0.0,1.0,3.0,0.9101455017372878,Papier,Collecte_Citoyenne,"Lot de papier récupéré issu de la collecte citoyenne. Poids léger de 18.2 kg, volume petit. Matériau souple, non conducteur, aspect très opaque. Bon état général."
39.87493005700723,95.0339478740526,0.0,0.2349160718358701,4.0,3.9874930057007223,Plastique,Usine_A,"Plastique de tri sélectif provenant de l'Usine A. Masse 39.9 kg. Matériau semi-rigide, faible conductivité. Aucune anomalie signalée."
14.669601006763417,5.118878018277702,0.0,1.0,3.0,0.7334800503381709,Papier,Collecte_Citoyenne,"Papier usagé lors d'une collecte citoyenne. Poids relevé : 14.7 kg. Faible rigidité, non conducteur. Traces d'humidité détectées."
12.704199069908544,50.24267733286397,0.0,0.3817071888876399,3.0,1.2704199069908544,Plastique,Collecte_Citoyenne,"Emballages plastiques récupérés via la collecte citoyenne. Masse 12.7 kg, volume 50.2 L. semi-rigide, non conducteur."
40.0629280921444,68.58801879382582,0.0,0.3018562619055055,3.0,4.0062928092144405,Plastique,Centre_Tri,"Lot plastique au centre de tri municipal. Volume 68.6 L, poids 40.1 kg. Aspect légèrement translucide, rigidité moyenne. Aucune trace de métal."
251.6963481665497,491.3044067704652,0.0,0.1588578899932925,10.0,9999.0,Verre,Usine_A,"Déchets en verre identifiés à l'Usine A. Poids 251.7 kg, volume 491.3 L. Non conducteur, très rigide. Nécessite manipulation avec précaution."
15.84864642195187,33.485171226816725,0.0,1.0,3.0,0.7924323210975935,Papier,Usine_A,"Papier usagé à l'Usine A. Poids relevé : 15.8 kg. Faible rigidité, non conducteur. Volume surestimé, vérification recommandée."
182.597693624187,362.0818425405324,,0.1148946226359823,8.0,5.47793080872561,Verre,Centre_Tri,"Déchets en verre identifiés au Centre de Tri. Poids 182.6 kg, volume 362.1 L. Non conducteur, très rigide. Nécessite manipulation avec précaution."
16.68801331037601,25.138487298302675,,,2.0,0.8344006655188005,,Usine_B,"Matériau inconnu depuis l'Usine B. Poids 16.7 kg, volume 25.1 L. Propriétés mixtes. Orientation vers tri manuel."
17.580623642888455,44.67112011476039,0.0,,1.0,0.8790311821444228,Papier,Usine_A,"Lot de papier récupéré provenant de l'Usine A. Poids léger de 17.6 kg, volume petit. Matériau souple, non conducteur, aspect indéterminée. Bon état général."
196.3044945889133,413.3074077194386,0.0,0.1046130849538238,8.0,5.889134837667399,Verre,Usine_A,"Bris de verre ou contenants à l'Usine A. Masse 196.3 kg. Matériau dense, rigidité élevée, transparence partielle. Matériau mélangé à d'autres déchets."
171.89390043967384,362.7401396325759,,0.1633198878943154,10.0,5.156817013190215,Verre,,"Déchets en verre identifiés dans un site non renseigné. Poids 171.9 kg, volume 362.7 L. Non conducteur, très rigide. Nécessite manipulation avec précaution."
17.762665761737203,41.43634054305746,0.0,1.0,1.0,0.8881332880868602,Papier,,"Déchet de type papier identifié dans un site non renseigné. Volume estimé 41.4 L, poids 17.8 kg. Texture souple, très opaque."
75.77389561007499,134.67689197524055,0.9005440780184959,1.0,7.0,22.732168683022497,Métal,Usine_B,"Ferraille ou métal collecté à l'Usine B. Masse 75.8 kg. Haute conductivité électrique, matériau rigide. Prix revente estimé."
17.894988409306315,3.52176370759679,,0.4127429918752696,3.0,1.7894988409306316,Plastique,Collecte_Citoyenne,"Déchets plastiques divers lors d'une collecte citoyenne. Poids estimé 17.9 kg. Opacité semi-opaque, souplesse variable. Traces d'humidité détectées."
187.06843674325697,389.5541773642533,0.0,,9.0,5.6120531022977085,Verre,Collecte_Citoyenne,"Verre recyclable lors d'une collecte citoyenne. Poids 187.1 kg, volume 389.6 L. Rigidité extrêmement rigide, faible conductivité. Surface lisse."
42.14722059686548,66.67716830396574,0.0,0.4774870429613354,5.0,4.214722059686548,Plastique,Centre_Tri,"Déchets plastiques divers au Centre de Tri. Poids estimé 42.1 kg. Opacité semi-opaque, souplesse variable. Volume surestimé, vérification recommandée."
59.80883774267448,140.70557980233124,0.9482921822278092,1.0,9.0,17.94265132280234,Métal,Usine_B,"Ferraille ou métal collecté en provenance de l'Usine B. Masse 59.8 kg. Haute conductivité électrique, matériau extrêmement rigide. Prix revente estimé."
52.68907464118279,113.45456045595168,0.8623444135591096,1.0,7.0,15.806722392354835,Métal,Centre_Tri,"Métal de récupération au centre de tri municipal. Masse 52.7 kg. Forte conductivité (0.862), rigidité élevée. Bonne valeur marchande."
,112.85112665043069,0.8409089186338927,1.0,8.0,15.764134352973205,Métal,Collecte_Citoyenne,"Lot métallique issu de la collecte citoyenne. Poids non mesuré kg, volume 112.9 L. Conducteur, très rigide. Aspect très opaque. Volume surestimé, vérification recommandée."
194.36939477239176,,0.0,0.0684163497431814,9.0,5.831081843171752,Verre,Centre_Tri,Lot de verre trié au Centre de Tri. Masse 194.4 kg. Matériau lourd et extrêmement rigide. Aspect légèrement translucide. Matériau mélangé à d'autres déchets.
26.32795638439036,66.17208736966234,0.8914000438563356,1.0,10.0,7.898386915317108,Métal,Centre_Tri,"Ferraille ou métal collecté au Centre de Tri. Masse 26.3 kg. Haute conductivité électrique, matériau extrêmement rigide. Prix revente estimé."
218.60924891548785,428.32574666606286,0.0,,10.0,6.5582774674646345,Verre,Usine_A,"Déchet en verre collecté en provenance de l'Usine A. Poids lourd : 218.6 kg, volume 428.3 L. Très rigide, non conducteur, aspect indéterminée."
81.2137689391862,152.95576225883022,0.8024406144636089,1.0,9.0,24.364130681755857,,,"Lot de déchets non identifiés sans localisation enregistrée. Masse 81.2 kg. Comportement physique atypique, classification incertaine. Matériau mélangé à d'autres déchets."
34.13434903223701,105.80461431563536,0.0,0.3007196235627811,3.0,3.413434903223701,Plastique,Usine_A,"Déchet plastique collecté à l'Usine A. Poids 34.1 kg, volume 105.8 L. Rigidité semi-rigide, non conducteur. Surface légèrement translucide."
18.222144585076467,22.83905742627477,0.0,0.3694387449681932,4.0,1.8222144585076467,Plastique,Collecte_Citoyenne,"Déchet plastique collecté via la collecte citoyenne. Poids 18.2 kg, volume 22.8 L. Rigidité semi-rigide, non conducteur. Surface légèrement translucide."
15.902654209027157,84.67674008602532,,,1.0,0.7951327104513579,Papier,Centre_Tri,"Lot de papier récupéré depuis le Centre de Tri. Poids léger de 15.9 kg, volume moyen. Matériau souple, non conducteur, aspect indéterminée. Bon état général."
38.67849036663182,58.62670038332891,0.0,0.4371851621035286,3.0,3.8678490366631824,Plastique,Usine_A,"Emballages plastiques récupérés à l'Usine A. Masse 38.7 kg, volume 58.6 L. semi-rigide, non conducteur."
16.08430518491469,,0.0,1.0,2.0,0.8042152592457346,Papier,Usine_A,"Déchet de type papier identifié à l'Usine A. Volume estimé non mesuré L, poids 16.1 kg. Texture souple, très opaque."
23.97352194694685,73.98402725709559,0.0,0.2275686157468875,5.0,2.3973521946946845,Plastique,Usine_A,"Plastique de tri sélectif en provenance de l'Usine A. Masse 24.0 kg. Matériau rigide, faible conductivité. Lot conforme aux standards de tri."
,373.0349099659034,0.0,0.1851137025813553,10.0,5.5654950167146415,Verre,Collecte_Citoyenne,"Déchets en verre identifiés issu de la collecte citoyenne. Poids non mesuré kg, volume 373.0 L. Non conducteur, très rigide. Nécessite manipulation avec précaution."
26.70726292944182,,0.0,0.2662082041469159,4.0,2.6707262929441824,Plastique,Collecte_Citoyenne,"Déchets plastiques divers issu de la collecte citoyenne. Poids estimé 26.7 kg. Opacité légèrement translucide, souplesse variable. Matériau mélangé à d'autres déchets."
12.63286903649752,44.30339843356612,0.0,1.0,2.0,0.6316434518248761,,Centre_Tri,"Déchet non catégorisé collecté au Centre de Tri. Poids 12.6 kg, volume 44.3 L. Caractéristiques ambiguës. Nécessite analyse complémentaire."
-99.0,65.86596435953074,0.0,1.0,1.0,1.3846727754343715,,Centre_Tri,Déchet inclassifiable détecté depuis le Centre de Tri. Masse estimée -99.0 kg. Agent de tri recommande contrôle visuel supplémentaire. Conditionnement non conforme au protocole.
,148.10694714042933,0.8411159616751276,1.0,7.0,24.28723992396965,Métal,Centre_Tri,"Métal de récupération depuis le Centre de Tri. Masse non mesuré kg. Forte conductivité (0.841), rigidité élevée. Bonne valeur marchande."
205.56739467090804,364.7200418622535,0.0,,9.0,6.167021840127241,Verre,Usine_A,"Déchet en verre collecté en provenance de l'Usine A. Poids lourd : 205.6 kg, volume 364.7 L. Très rigide, non conducteur, aspect indéterminée."
14.442500241283716,-26.80771241307457,0.0,0.5673818899757204,5.0,1.4442500241283716,Plastique,,"Déchet plastique collecté dans un site non renseigné. Poids 14.4 kg, volume -26.8 L. Rigidité rigide, non conducteur. Surface semi-opaque."
67.07532157796761,103.55535709247908,0.8331026634855948,1.0,7.0,20.122596473390285,Métal,,"Lot métallique dans un site non renseigné. Poids 67.1 kg, volume 103.6 L. Conducteur, très rigide. Aspect très opaque. Matériau mélangé à d'autres déchets."
,69.30543669209482,0.0,0.4322353401112173,4.0,2.769065469791322,Plastique,Usine_A,"Plastique de tri sélectif à l'Usine A. Masse non mesuré kg. Matériau semi-rigide, faible conductivité. Volume surestimé, vérification recommandée."
23.275321506294844,,0.0,0.406069472962725,3.0,2.3275321506294846,Plastique,Usine_A,"Déchets plastiques divers à l'Usine A. Poids estimé 23.3 kg. Opacité semi-opaque, souplesse variable. Conditionnement non conforme au protocole."
48.01334143762102,92.73596971424811,0.9993748503691896,1.0,7.0,14.404002431286306,Métal,Centre_Tri,"Ferraille ou métal collecté depuis le Centre de Tri. Masse 48.0 kg. Haute conductivité électrique, matériau rigide. Prix revente estimé."
44.0961258908082,65.8333486542774,0.8794636230915196,,9.0,13.22883776724246,Métal,Centre_Tri,"Ferraille ou métal collecté au Centre de Tri. Masse 44.1 kg. Haute conductivité électrique, matériau extrêmement rigide. Prix revente estimé."
62.97127141151783,123.0553345845568,0.8410279280964015,1.0,7.0,18.891381423455343,Métal,Usine_A,Déchets métalliques triés à l'Usine A. Poids 63.0 kg. Conductivité mesurée : 0.841. Matériau dense et résistant. Aucune anomalie signalée.
38.49437141307173,106.29653793652534,0.9673129626584666,1.0,9.0,11.54831142392152,Métal,Collecte_Citoyenne,Déchets métalliques triés via la collecte citoyenne. Poids 38.5 kg. Conductivité mesurée : 0.967. Matériau dense et résistant. Légère contamination observée.
80.82873403560433,108.4704409302212,0.8881525493876457,1.0,8.0,24.2486202106813,Métal,Collecte_Citoyenne,"Ferraille ou métal collecté via la collecte citoyenne. Masse 80.8 kg. Haute conductivité électrique, matériau extrêmement rigide. Prix revente estimé."
45.91717323188156,91.47587499252604,0.0,0.2411925917325262,3.0,4.591717323188156,Plastique,,"Déchets plastiques divers à l'emplacement non spécifié. Poids estimé 45.9 kg. Opacité légèrement translucide, souplesse variable. Matériau mélangé à d'autres déchets."
61.64598958781689,119.61325606745422,0.8544603709440599,1.0,9.0,18.493796876345066,Métal,,"Métal de récupération dans un site non renseigné. Masse 61.6 kg. Forte conductivité (0.854), rigidité élevée. Bonne valeur marchande."
146.68272463602514,328.41085814052275,0.0,0.0050772711320689,9.0,4.400481739080754,Verre,Usine_B,Lot de verre trié à l'Usine B. Masse 146.7 kg. Matériau lourd et extrêmement rigide. Aspect légèrement translucide. Conditionnement non conforme au protocole.
13.71591486037134,47.91756135633048,0.0,1.0,1.0,0.685795743018567,Papier,Collecte_Citoyenne,"Papier usagé issu de la collecte citoyenne. Poids relevé : 13.7 kg. Faible rigidité, non conducteur. État dégradé, recyclage partiel possible."
49.432948448107055,84.29959389725639,0.9343785487197456,1.0,,14.829884534432116,Métal,Centre_Tri,"Métal de récupération au centre de tri municipal. Masse 49.4 kg. Forte conductivité (0.934), rigidité élevée. Bonne valeur marchande."
34.372450806472386,88.95180167177632,0.9138887035527,1.0,9.0,,Métal,Usine_B,Déchets métalliques triés en provenance de l'Usine B. Poids 34.4 kg. Conductivité mesurée : 0.914. Matériau dense et résistant. Acheminement prioritaire demandé.
,49.81741242560885,,0.239776557103738,4.0,1.7778721911080546,Plastique,Usine_B,"Déchets plastiques divers à l'Usine B. Poids estimé non mesuré kg. Opacité légèrement translucide, souplesse variable. Matériau mélangé à d'autres déchets."
78.74707979116823,165.9006513260269,0.992529863710975,1.0,10.0,23.62412393735047,Métal,Centre_Tri,"Lot métallique au Centre de Tri. Poids 78.7 kg, volume 165.9 L. Conducteur, très rigide. Aspect très opaque. Aucune anomalie signalée."
43.78405008600154,99.88681231088836,0.8586295460522027,1.0,10.0,13.135215025800465,Métal,Usine_B,"Déchets métalliques triés en provenance de l'Usine B. Poids 43.8 kg. Conductivité mesurée : 0.859. Matériau dense et résistant. Volume surestimé, vérification recommandée."
63.46415934582245,112.6088025531208,0.9471809226392004,1.0,7.0,19.039247803746736,,Usine_A,"Déchet non catégorisé collecté en provenance de l'Usine A. Poids 63.5 kg, volume 112.6 L. Caractéristiques ambiguës. Nécessite analyse complémentaire."
13.302208279315998,61.89815524388637,0.0,0.5570686844307899,5.0,1.3302208279316,Plastique,Usine_B,"Déchet plastique collecté à l'Usine B. Poids 13.3 kg, volume 61.9 L. Rigidité rigide, non conducteur. Surface semi-opaque."
37.52010897739568,97.8233694120249,0.965021466284532,,9.0,11.256032693218703,Métal,Centre_Tri,"Métal de récupération au centre de tri municipal. Masse 37.5 kg. Forte conductivité (0.965), rigidité élevée. Bonne valeur marchande."
7.216854132380481,26.55390729167376,0.0,1.0,1.0,0.360842706619024,Papier,Usine_A,"Collecte de déchets papier à l'Usine A. Masse 7.2 kg. Matériau souple, sans conductivité électrique. Surface très opaque."
41.852102915108894,70.30342195911085,0.0,0.3451031578663782,,4.18521029151089,Plastique,,"Déchet plastique collecté dans un site non renseigné. Poids 41.9 kg, volume 70.3 L. Rigidité de rigidité non mesurée, non conducteur. Surface légèrement translucide."
16.05508733601309,30.175912434618336,0.0,1.0,2.0,0.8027543668006546,Papier,Collecte_Citoyenne,"Feuilles et cartons collectés via la collecte citoyenne. Masse totale 16.1 kg. Matériau léger, souple et opaque. Étiquetage absent sur le conteneur."
26.44967672353276,58.04881813871867,0.0,0.4263106479866242,5.0,2.644967672353276,,Usine_A,"Lot de déchets non identifiés provenant de l'Usine A. Masse 26.4 kg. Comportement physique atypique, classification incertaine. Légère contamination observée."
61.7134147299306,126.43286468909876,0.8850427008938467,1.0,9.0,18.51402441897918,Métal,Usine_A,Déchets métalliques triés à l'Usine A. Poids 61.7 kg. Conductivité mesurée : 0.885. Matériau dense et résistant. Lot conforme aux standards de tri.
23.507146217630854,48.76828209249644,0.0,1.0,2.0,1.175357310881543,Papier,Collecte_Citoyenne,"Feuilles et cartons collectés via la collecte citoyenne. Masse totale 23.5 kg. Matériau léger, souple et opaque. Lot conforme aux standards de tri."
16.51814577894287,47.90157343834004,0.0,0.2557424296291296,5.0,1.651814577894287,Plastique,Collecte_Citoyenne,"Déchet plastique collecté issu de la collecte citoyenne. Poids 16.5 kg, volume 47.9 L. Rigidité rigide, non conducteur. Surface légèrement translucide."
148.66515760800365,292.88242081825047,0.0,0.1801144602472771,9.0,4.45995472824011,Verre,Usine_B,"Déchets en verre identifiés en provenance de l'Usine B. Poids 148.7 kg, volume 292.9 L. Non conducteur, très rigide. Nécessite manipulation avec précaution."
35.55610521035509,82.1494835269002,0.9108356005031588,1.0,,10.666831563106529,Métal,Usine_B,"Lot métallique depuis l'Usine B. Poids 35.6 kg, volume 82.1 L. Conducteur, très rigide. Aspect très opaque. Matériau mélangé à d'autres déchets."
